ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 5 default
46791,variation,512039R--63--M,,"גרביון ליקרה 40 - מלון, M",1,0,visible,,,,,taxable,parent,0,,,0,0,0.60,,,,0,,,15,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-075-2-scaled.jpg,,,id:15465,,,,,,,,Color,מלון,,0,,Size,M,,0,,,,,,,,,,,,,,,,
46792,variation,512039R--01--XL,,"גרביון ליקרה 40 - שחור, XL",1,0,visible,,,,,taxable,parent,1,91,,0,0,0.60,,,,0,,,15,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-075-2-scaled.jpg,,,id:15465,,,,,,,,Color,שחור,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
46794,variation,512039R--63--XL,,"גרביון ליקרה 40 - מלון, XL",1,0,visible,,,,,taxable,parent,1,19,,0,0,0.60,,,,0,,,15,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-075-2-scaled.jpg,,,id:15465,,,,,,,,Color,מלון,,0,,Size,XL,,0,,,,,,,,,,,,,,,,
46796,variation,512039R--01--XXL,,"גרביון ליקרה 40 - שחור, XXL",1,0,visible,,,,,taxable,parent,1,123,,0,0,0.60,,,,0,,,15,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-075-2-scaled.jpg,,,id:15465,,,,,,,,Color,שחור,,0,,Size,XXL,,0,,,,,,,,,,,,,,,,
46798,variation,512039R--63--XXL,,"גרביון ליקרה 40 - מלון, XXL",1,0,visible,,,,,taxable,parent,0,,,0,0,0.60,,,,0,,,15,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-075-2-scaled.jpg,,,id:15465,,,,,,,,Color,מלון,,0,,Size,XXL,,0,,,,,,,,,,,,,,,,
54274,variable,601-1,,בובו נמוך,1,0,visible,בובו נמוך,בובו נמוך,,,taxable,,1,,,0,0,,,,,1,,,,ACCESSORIES > מטפחות,,,https://cstyle.co.il/wp-content/uploads/2025/02/ya-248-1-1-710x1065-1.jpg,,,,,,,,,0,,Color,"אבן, מנומר, שחור",1,0,,,,,,,,,,,,,,,,,,,,,
110592,variation,601-1--P15--OS,,בובו נמוך - מנומר,1,0,visible,,,,,taxable,parent,1,13,,0,0,0.150,,,,0,,,40,,,,https://cstyle.co.il/wp-content/uploads/2025/02/ya-248-1-1-710x1065-1.jpg,,,id:54274,,,,,,,,Color,מנומר,,0,,,,,,,,,,,,,,,,,,,,,
91127,variation,601-1--01--OS,,בובו נמוך - שחור,1,0,visible,,,,,taxable,parent,1,231,,0,0,0.150,,,,0,,,40,,,,https://cstyle.co.il/wp-content/uploads/2025/02/ya-248-1-1-710x1065-1.jpg,,,id:54274,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
91128,variation,601-1--56--OS,,בובו נמוך - אבן,1,0,visible,,,,,taxable,parent,0,,,0,0,0.150,,,,0,,,40,,,,https://cstyle.co.il/wp-content/uploads/2025/02/WhatsApp-Image-2024-09-16-at-19.36.11-799x1065-1.jpeg,,,id:54274,,,,,,,,Color,אבן,,0,,,,,,,,,,,,,,,,,,,,,
19720,variable,602,,סרט מונע החלקה,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,ACCESSORIES > מטפחות,,,https://cstyle.co.il/wp-content/uploads/2025/02/photo_2023-07-11_10-04-17-2-1-599x1065-1.jpg,,,,,,,,,0,,Color,"אבן, שחור",1,0,,,,,,,,,,,,,,,,,,,,,
91130,variation,602--01--OS,,סרט מונע החלקה - שחור,1,0,visible,,,,,taxable,parent,1,925,,0,0,0.50,,,,0,,,20,,,,https://cstyle.co.il/wp-content/uploads/2025/02/photo_2023-07-11_10-04-17-2-1-599x1065-1.jpg,,,id:19720,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
91131,variation,602--56--OS,,סרט מונע החלקה - אבן,1,0,visible,,,,,taxable,parent,1,728,,0,0,0.50,,,,0,,,20,,,,https://cstyle.co.il/wp-content/uploads/2025/02/ya-237-3-710x1065-1.jpg,,,id:19720,,,,,,,,Color,אבן,,0,,,,,,,,,,,,,,,,,,,,,
76953,variable,701465,,קפוצ'ון אוברסייז,1,0,visible,פוטר אוברסייז עם קפוצ’ון וכיתוב מלפנים,פוטר אוברסייז עם קפוצ'ון וכיתוב מלפנים,,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal2435.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2432.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2497.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2442.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2441.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
120636,variation,701465--26--10,,קפוצ'ון אוברסייז - 10,1,0,visible,,,,,taxable,parent,1,17,,0,0,0.350,,,,0,,,85,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2435.jpg,,,id:76953,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
120637,variation,701465--26--12,,קפוצ'ון אוברסייז - 12,1,0,visible,,,,,taxable,parent,1,17,,0,0,0.350,,,,0,,,85,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2435.jpg,,,id:76953,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
120638,variation,701465--26--14,,קפוצ'ון אוברסייז - 14,1,0,visible,,,,,taxable,parent,1,4,,0,0,0.350,,,,0,,,85,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2435.jpg,,,id:76953,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
120639,variation,701465--26--16,,קפוצ'ון אוברסייז - 16,1,0,visible,,,,,taxable,parent,1,37,,0,0,0.350,,,,0,,,85,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2435.jpg,,,id:76953,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
8068,variable,701469,,קרדיגן סריג,1,0,visible,"עליונית מבד סריג, צווארון עגול וכפתורים מוזהבים מלפנים.","עליונית מבד סריג, צווארון עגול וכפתורים מוזהבים מלפנים.",,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal2201-1.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2202-1.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2195-1.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2210-1.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
120646,variation,701469--02--10,,קרדיגן סריג - 10,1,0,visible,,,,,taxable,parent,1,32,,0,0,0.350,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2201-1.jpg,,,id:8068,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
120647,variation,701469--02--12,,קרדיגן סריג - 12,1,0,visible,,,,,taxable,parent,1,11,,0,0,0.350,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2201-1.jpg,,,id:8068,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
120648,variation,701469--02--14,,קרדיגן סריג - 14,1,0,visible,,,,,taxable,parent,1,4,,0,0,0.350,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2201-1.jpg,,,id:8068,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
120649,variation,701469--02--16,,קרדיגן סריג - 16,1,0,visible,,,,,taxable,parent,1,8,,0,0,0.350,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2201-1.jpg,,,id:8068,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
92936,variable,679,,חצאית טניס,1,0,visible,חצאית מידי מבד סריג עם קפלים.,חצאית מידי מבד סריג עם קפלים.,,,taxable,,1,,,0,0,,,,,1,,,,חצאיות/טייצים > חצאיות,,,"https://cstyle.co.il/wp-content/uploads/2024/04/Tal53567.jpg, https://cstyle.co.il/wp-content/uploads/2024/04/ya-0501.jpg",,,,,,,,,0,,Color,"לבן, שחור",1,0,,,,,,,,,,,,,,,,,,,,,
47952,variation,679--01--OS,,חצאית טניס - שחור,1,0,visible,,,,,taxable,parent,1,115,,0,0,0.452,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal53871.jpg,,,id:92936,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
47953,variation,679--02--OS,,חצאית טניס - לבן,1,0,visible,,,,,taxable,parent,0,,,0,0,0.452,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal53567.jpg,,,id:92936,,,,,,,,Color,לבן,,0,,,,,,,,,,,,,,,,,,,,,
75368,variable,701471,,סווטשירט אוברסייז,1,0,visible,סווטשירט עם צווארון עגול וכיתוב מלפנים,סווטשירט עם צווארון עגול וכיתוב מלפנים,,,taxable,,1,,,0,0,,,,,1,,,,GIRLS,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal0025.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal0033.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal0022.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2453.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2457.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2459.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2461.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
120656,variation,701471--DA--10,,סווטשירט אוברסייז - 10,1,0,visible,,,,,taxable,parent,1,5,,0,0,0.350,,,,0,,,79.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal0025.jpg,,,id:75368,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
120657,variation,701471--DA--12,,סווטשירט אוברסייז - 12,1,0,visible,,,,,taxable,parent,1,5,,0,0,0.350,,,,0,,,79.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal0025.jpg,,,id:75368,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
120658,variation,701471--DA--14,,סווטשירט אוברסייז - 14,1,0,visible,,,,,taxable,parent,0,,,0,0,0.350,,,,0,,,79.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal0025.jpg,,,id:75368,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
120659,variation,701471--DA--16,,סווטשירט אוברסייז - 16,1,0,visible,,,,,taxable,parent,1,22,,0,0,0.350,,,,0,,,79.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal0025.jpg,,,id:75368,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
80426,variable,680,,חולצת גולף,1,0,visible,חולצת גולף בייסיק עם סיומת שרוול כפפה.,חולצת גולף בייסיק עם סיומת שרוול כפפה.,,,taxable,,1,,,0,0,,,,,1,,,,חולצות > Fashion,,,https://cstyle.co.il/wp-content/uploads/2025/01/Tal50888.jpg,,,,,,,,,0,,Color,"חום, חציל, לבן, שחור",1,0,,,,,,,,,,,,,,,,,,,,,
107112,variation,680--31--OS,,חולצת גולף - חציל,1,0,visible,,,,,taxable,parent,0,,,0,0,0.35,,,,0,,,45,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal50921.jpg,,,id:80426,,,,,,,,Color,חציל,,0,,,,,,,,,,,,,,,,,,,,,
87781,variation,680--08--OS,,חולצת גולף - חום,1,0,visible,,,,,taxable,parent,0,,,0,0,0.35,,,,0,,,45,,,,https://cstyle.co.il/wp-content/uploads/2025/01/Tal50888.jpg,,,id:80426,,,,,,,,Color,חום,,0,,,,,,,,,,,,,,,,,,,,,
47959,variation,680--02--OS,,חולצת גולף - לבן,1,0,visible,,,,,taxable,parent,1,90,,0,0,0.35,,,,0,,,45,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal56667-scaled.jpg,,,id:80426,,,,,,,,Color,לבן,,0,,,,,,,,,,,,,,,,,,,,,
47958,variation,680--01--OS,,חולצת גולף - שחור,1,0,visible,,,,,taxable,parent,1,274,,0,0,0.35,,,,0,,,45,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal56649.jpg,,,id:80426,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
88199,variable,681,,חצאית סריג מלאני,1,0,visible,"חצאית מקסי, בד סריג, גומי במותן, סיומת פרנזים.","חצאית מקסי, בד סריג, גומי במותן, סיומת פרנזים.",,,taxable,,1,,,0,0,,,,,1,,,,פריטים ב 30 שקלים,,,"https://cstyle.co.il/wp-content/uploads/2024/04/ya-0925-scaled-1.jpg, https://cstyle.co.il/wp-content/uploads/2024/04/ya-0925-scaled.jpg",,,,,,,,,0,,Color,פסים שחור לבן,1,0,,,,,,,,,,,,,,,,,,,,,
47988,variation,681--JI--OS,,חצאית סריג מלאני - פסים שחור לבן,1,0,visible,,,,,taxable,parent,1,40,,0,0,0.4,,,,0,,30,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/04/ya-0930-scaled.jpg,,,id:88199,,,,,,,,Color,פסים שחור לבן,,0,,,,,,,,,,,,,,,,,,,,,
29383,variable,689,,חולצת סריג אשלי,1,0,visible,"חולצת סריג פסים בגזרת אוברסייז , חולצה חובה בכל ארון .","חולצת סריג פסים בגזרת אוברסייז , חולצה חובה בכל ארון .",,,taxable,,1,,,0,0,,,,,1,,,,SALE > פריטים ב 50 שקלים,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal41382.jpg,,,,,,,,,0,,Color,לבן פס שחור,1,0,,,,,,,,,,,,,,,,,,,,,
48113,variation,689--HQ--OS,,חולצת סריג אשלי - לבן פס שחור,1,0,visible,,,,,taxable,parent,1,1073,,0,0,0.35,,,,0,,50,59.9,,,,https://cstyle.co.il/wp-content/uploads/2024/04/Tal41382.jpg,,,id:29383,,,,,,,,Color,לבן פס שחור,,0,,,,,,,,,,,,,,,,,,,,,
3137,variable,603-1,,בובי קטיפה,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,ACCESSORIES > מטפחות,,,"https://cstyle.co.il/wp-content/uploads/2025/02/ya-244-710x1065-1.jpg, https://cstyle.co.il/wp-content/uploads/2025/02/ya-242-1-710x1065-1.jpg",,,,,,,,,0,,Color,שחור,1,0,,,,,,,,,,,,,,,,,,,,,
91133,variation,603-1--01--OS,,בובי קטיפה - שחור,1,0,visible,,,,,taxable,parent,1,494,,0,0,0.150,,,,0,,,30,,,,https://cstyle.co.il/wp-content/uploads/2025/02/ya-244-710x1065-1.jpg,,,id:3137,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
43952,variable,706142,,חצאית ג'ינס,1,0,visible,"חצאית ג’ינס מידי עם תיפור משולש מלפנים , מותן אלסטי ושרוך במותן","חצאית ג'ינס מידי עם תיפור משולש מלפנים , מותן אלסטי ושרוך במותן",,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal2377.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2396.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2394.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
120680,variation,706142--81--10,,חצאית ג'ינס - 10,1,0,visible,,,,,taxable,parent,1,32,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2377.jpg,,,id:43952,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
120681,variation,706142--81--12,,חצאית ג'ינס - 12,1,0,visible,,,,,taxable,parent,1,15,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2377.jpg,,,id:43952,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
120682,variation,706142--81--14,,חצאית ג'ינס - 14,1,0,visible,,,,,taxable,parent,1,33,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2377.jpg,,,id:43952,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
120683,variation,706142--81--16,,חצאית ג'ינס - 16,1,0,visible,,,,,taxable,parent,1,59,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2377.jpg,,,id:43952,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
33687,variable,7109B,,ג’קט דמוי פרווה,1,0,visible,"ג’קט קפוצ’ון דמוי פרווה, נסגר עם רוכסן מלפנים.","ג’קט קפוצ’ון דמוי פרווה, נסגר עם רוכסן מלפנים.",,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/07/Tal54014-scaled.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal44503.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal44508.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal44509.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal44512.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal54017.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal54015.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal54011.jpg, https://cstyle.co.il/wp-content/uploads/2025/07/Tal54018-scaled.jpg",,,,,,,,,0,,Color,שחור,1,0,,,,,,,,,,,,,,,,,,,,,
107114,variation,7109B--01--OS,,ג’קט דמוי פרווה - שחור,1,0,visible,,,,,taxable,parent,1,1140,,0,0,,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/07/Tal54014-scaled.jpg,,,id:33687,,,,,,,,Color,שחור,,0,,,,,,,,,,,,,,,,,,,,,
18421,variable,706149,,חצאית סריג מידי,1,0,visible,חצאית סריג מתרחבת עם מותן אלסטי,חצאית סריג מתרחבת עם מותן אלסטי,,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal2160.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2126.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2157.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
120690,variation,706149--DP--10,,חצאית סריג מידי - 10,1,0,visible,,,,,taxable,parent,1,97,,0,0,0.450,,,,0,,,89.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2160.jpg,,,id:18421,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
120691,variation,706149--DP--12,,חצאית סריג מידי - 12,1,0,visible,,,,,taxable,parent,1,123,,0,0,0.450,,,,0,,,89.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2160.jpg,,,id:18421,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
120692,variation,706149--DP--14,,חצאית סריג מידי - 14,1,0,visible,,,,,taxable,parent,1,105,,0,0,0.450,,,,0,,,89.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2160.jpg,,,id:18421,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
120693,variation,706149--DP--16,,חצאית סריג מידי - 16,1,0,visible,,,,,taxable,parent,1,235,,0,0,0.450,,,,0,,,89.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2160.jpg,,,id:18421,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
83982,variable,701472,,עליונית סריג,1,0,visible,"עליונית מבד סריג, עם כיסים מלפנים וכפתורים מוזהבים.","עליונית מבד סריג, עם כיסים מלפנים וכפתורים מוזהבים.",,,taxable,,1,,,0,0,,,,,1,,,,GIRLS,,,"https://cstyle.co.il/wp-content/uploads/2025/10/tal2103.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2104-1.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2113.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2114-1.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16",1,0,,,,,,,,,,,,,,,,,,,,,
121487,variation,701472--DP--10,,עליונית סריג - 10,1,0,visible,,,,,taxable,parent,1,163,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2103.jpg,,,id:83982,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
121488,variation,701472--DP--12,,עליונית סריג - 12,1,0,visible,,,,,taxable,parent,1,112,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2103.jpg,,,id:83982,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
121489,variation,701472--DP--14,,עליונית סריג - 14,1,0,visible,,,,,taxable,parent,1,117,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2103.jpg,,,id:83982,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
121490,variation,701472--DP--16,,עליונית סריג - 16,1,0,visible,,,,,taxable,parent,1,216,,0,0,0.400,,,,0,,,99.9,,,,https://cstyle.co.il/wp-content/uploads/2025/10/tal2103.jpg,,,id:83982,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
39597,variable,706132,,חצאית בלון,1,0,visible,חצאית ג’ינס עם לייקרה מידי עם סגירת כפתור ניתן להקטנה במותן,חצאית ג'ינס עם לייקרה מידי עם סגירת כפתור ניתן להקטנה במותן,,,taxable,,1,,,0,0,,,,,1,,,,כללי,,,"https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2447.jpg, https://cstyle.co.il/wp-content/uploads/2025/10/tal2450.jpg",,,,,,,,,0,,Size,"10, 12, 14, 16, 8",1,0,,,,,,,,,,,,,,,,,,,,,
112869,variation,706132--30--10,,חצאית בלון - 10,1,0,visible,,,,,taxable,parent,0,,,0,0,0.380,,,,0,,,109.9,,,,https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg,,,id:39597,,,,,,,,Size,10,,0,,,,,,,,,,,,,,,,,,,,,
112870,variation,706132--30--12,,חצאית בלון - 12,1,0,visible,,,,,taxable,parent,1,32,,0,0,0.380,,,,0,,,109.9,,,,https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg,,,id:39597,,,,,,,,Size,12,,0,,,,,,,,,,,,,,,,,,,,,
112871,variation,706132--30--14,,חצאית בלון - 14,1,0,visible,,,,,taxable,parent,1,13,,0,0,0.380,,,,0,,,109.9,,,,https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg,,,id:39597,,,,,,,,Size,14,,0,,,,,,,,,,,,,,,,,,,,,
112872,variation,706132--30--16,,חצאית בלון - 16,1,0,visible,,,,,taxable,parent,1,6,,0,0,0.380,,,,0,,,109.9,,,,https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg,,,id:39597,,,,,,,,Size,16,,0,,,,,,,,,,,,,,,,,,,,,
112873,variation,706132--30--8,,חצאית בלון - 8,1,0,visible,,,,,taxable,parent,1,23,,0,0,0.380,,,,0,,,109.9,,,,https://cstyle.co.il/wp-content/uploads/2025/08/tal2432.jpg,,,id:39597,,,,,,,,Size,8,,0,,,,,,,,,,,,,,,,,,,,,
13150,variable,801201H,,חולצת גולף סריג,1,0,visible,חולצת גולף מבד סריג מחמם במגוון צבעים .,חולצת גולף מבד סריג מחמם במגוון צבעים .,,,taxable,,1,,,0,0,,,,,1,,,,חולצות > Fashion,,,"https://cstyle.co.il/wp-content/uploads/2024/07/Tal50614-scaled-1.jpg, https://cstyle.co.il/wp-content/uploads/2024/07/ya-0048.jpg",,,,,,,,,0,,Color,"אבן, חציל, לבן, שחור, תכלת",1,0,,Size,"16, OS",1,0,,,,,,,,,,,,,,,,
127660,variation,801201H--01--16,,"חולצת גולף סריג - שחור, 16",1,0,visible,,,,,taxable,parent,0,,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/07/Tal50614-scaled-1.jpg,,,id:13150,,,,,,,,Color,שחור,,0,,Size,16,,0,,,,,,,,,,,,,,,,
107115,variation,801201H--31--OS,,"חולצת גולף סריג - חציל, OS",1,0,visible,,,,,taxable,parent,1,103,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2025/07/Tal50614-scaled.jpg,,,id:13150,,,,,,,,Color,חציל,,0,,Size,OS,,0,,,,,,,,,,,,,,,,
60678,variation,801201H--01--OS,,"חולצת גולף סריג - שחור, OS",1,0,visible,,,,,taxable,parent,1,67,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/07/Tal40822.jpg,,,id:13150,,,,,,,,Color,שחור,,0,,Size,OS,,0,,,,,,,,,,,,,,,,
60679,variation,801201H--02--OS,,"חולצת גולף סריג - לבן, OS",1,0,visible,,,,,taxable,parent,1,30,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/07/Tal50975.jpg,,,id:13150,,,,,,,,Color,לבן,,0,,Size,OS,,0,,,,,,,,,,,,,,,,
60680,variation,801201H--106--OS,,"חולצת גולף סריג - תכלת, OS",1,0,visible,,,,,taxable,parent,1,313,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/07/Tal40271.jpg,,,id:13150,,,,,,,,Color,תכלת,,0,,Size,OS,,0,,,,,,,,,,,,,,,,
60681,variation,801201H--56--OS,,"חולצת גולף סריג - אבן, OS",1,0,visible,,,,,taxable,parent,1,132,,0,0,0.400,,,,0,,,69.9,,,,https://cstyle.co.il/wp-content/uploads/2024/07/Tal40309.jpg,,,id:13150,,,,,,,,Color,אבן,,0,,Size,OS,,0,,,,,,,,,,,,,,,,
11225,variable,8012176,,פוטר עם כיתוב,1,0,visible,"חולצת אוברסייז עם צווארון עגול, שרוולים ארוכים והדפס מלפנים.","חולצת אוברסייז עם צווארון עגול, שרוולים ארוכים והדפס מלפנים.",,,taxable,,1,,,0,0,,,,,1,,,,חולצות > כל החולצות,,,"https://cstyle.co.il/wp-content/uploads/2024/07/Tal44190.jpg, https://cstyle.co.il/wp-content/uploads/2024/10/Tal50818.jpg",,,,,,,,,0,,Color,"חום, לבן, לבן עם כיתוב בורדו",1,0,,,,,,,,,,,,,,,,,,,,,
